issue_id,title,contents,authorLogin,authorAssociation,createdAt,closed,closedAt,closedDuration_days,milestone,participants_count,comments_count,firstCommentCreatedAt,firstCommentDuration_days,firstCommentAuthor,firstCommentAuthorAssociation,num_unique_comment_author_MEMBER,num_unique_comment_author_CONTRIBUTOR,num_unique_comment_author_COLLABORATOR,num_unique_comment_author_NONE,labels,label_waiting,label_feature request,label_has pr,label_Protractor,label_Karma,label_npm,label_React,label_docs,label_has Tracker story,label_ready for work,label_duplicate,label_bug,label_1.3.x,label_gem,label_help needed
1507,"Spies : Calling through doesn't work, but calling fake the same function does. ","I first should mention I use Jasmine ~2.8.0 with Angular 5.1.1 (CLI @ 1.6.1).

Expected Behavior
When I create a spy with this
  component['createMarker'] = jasmine.createSpy().and.callThrough();

I expect the function to have been called, and I expect the function to run as if there was no spy.
Current Behavior
The callThrough won't work, but using this
  component['createMarker'] = jasmine.createSpy().and.callFake(component['createMarker']);

Works. I really can't understand the issue there, therefore I am creating an issue into your repo.
Suite that reproduces the behavior
I'm not sure I can reproduce the behavior, so instead of making a sandbox, I will post my whole code, hoping for an explanation (at least).
The code is at the end of the issue, so that it doesn't bother your reading !
I should also state the error I guess. When I create a marker with the createMarker function, using callThrough returns undefined (and as I stated, fakely calling the same function works well), thus making it impossible to call getLatLng on undefined. Here is the error (look for marker.getLatLng() in the setSelected function)  :
× should remove the marker of the select source post
  Chrome 63.0.3239 (Windows 10 0.0.0)
  TypeError: Cannot read property 'getLatLng' of undefined
    at MapComponent.setSelected C:/Users/MT4E45CN/Documents/Projects/ms-front/src/app/components/logged/map/map.component.ts:122:62)

As I said, I have found a workaround, so it's just for information at this point. Although, I would like to use callThrough, it's easier ...
I stay available if you have questions or need additional information !
Your Environment
I'm on Windows 10, using Chrome 63.0.3239, with Jasmine ~2.8.0.
Code snippets
map.component.ts
  setSelected(sp: CustomObject) {
    this.removeMarker(sp);

    if (this.currentPost) {
      this.removeMarker(this.currentPost);

      if (this.session.isCustomObjectInCustomValue(this.currentPost)) {
        this.createMarker(this.currentPost, this.createCoordinates(this.currentPost));
      }
    }
    if (sp.latitude && sp.longitude) {
      const marker = this.createMarker(sp, this.createCoordinates(sp), this.selectedIcon);
      if (
        !this.isMapSelection &&
        !this.leafletMap.getBounds().contains(marker.getLatLng())
      ) { this.zoomOnMarker(marker, 14); }
    } else {
      this.snacker.open('Coordonnées non renseignées', 'OK', { duration: 2500 });
    }
  }
map.component.spec.ts
describe('MapComponent', () => {
  let component: MapComponent;
  let fixture: ComponentFixture<MapComponent>;

  const spMock: any = { id: 1, latitude: 10, longitude: 10 };

  beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [MapComponent],
      providers: [sessionServiceMock, sourcePostServiceMock],
      imports: [SharedModule, BrowserAnimationsModule]
    })
      .compileComponents();
  }));

  beforeEach(() => {
    fixture = TestBed.createComponent(MapComponent);
    component = fixture.componentInstance;
    fixture.detectChanges();
  });

  it('should create', () => {
    expect(component).toBeTruthy();
  });

  describe('setSelected', () => {

    let mapContainsSpy: jasmine.Spy;

    beforeEach(() => {
      component.currentPost = spMock;
      component['removeMarker'] = createFakeCallSpy();
      component['createMarker'] = jasmine.createSpy().and.callThrough();
      component['zoomOnMarker'] = createFakeCallSpy();

      mapContainsSpy = spyOn(component.leafletMap.getBounds(), 'contains');
    });

    it('should remove the marker of the select source post', () => {
      component.setSelected(spMock);
      expect(component['removeMarker']).toHaveBeenCalledWith(spMock);
    });
  });
});",,NONE,2018-02-15 16:13:37+00:00,True,2018-02-27 17:21:30+00:00,12.05,,2,9,2018-02-15 17:43:34+00:00,0.06,slackersoft,MEMBER,1,0,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1508,Object equality fails when object contains a function,".toEqual and jasmine.objectContaining fail to recognize equal objects with functions
Expected Behavior
I would expect this text assertion to pass:
it('passes objects that contain functions', () => {
expect({1: 'hello', 2: function() {}}).toEqual({1: 'hello', 2: function() {}});
expect({1: 'hello', 2: function() {}}).toEqual(jasmine.objectContaining({1: 'hello', 2: function() {}}));
});

Current Behavior
Expected Object({ 1: 'hello', 2: Function }) to equal <jasmine.objectContaining(Object({ 1: 'hello', 2: Function }))>.
	    at Object.eval (http://localhost:9876/statictests/

Context
I'm attempting to test a function call that passes callbacks within an object. Here was my initial test idea but it fails.
const params = {
  resolve: {
    someData: () => someData
  }
};
myFunc(params);
expect(myFunc).toHaveBeenCalledWith(params);

Your Environment

Version used: 2.3.4
Environment name and version: Headless Chrome 64.0.3282.167
Operating System and version: macOS High Sierra 10.13.3",antgonzales,NONE,2018-02-15 22:31:06+00:00,True,2018-02-15 23:17:24+00:00,0.03,,4,4,2018-02-15 22:55:07+00:00,0.02,slackersoft,MEMBER,1,0,0,3,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1509,Provide an example of async reporter hooks,"It is said here that async custom reporter hooks are implemented in Jasmine3. But I failed to implement it. Provide some examples to documentation on this, please.",tymfear,NONE,2018-02-17 21:45:12+00:00,True,2018-02-26 20:20:39+00:00,8.94,,2,1,2018-02-26 20:20:39+00:00,8.94,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1510,[Feature] Snapshot testing like jest,"Hi, there are plans to add support for snapshot testing like jest? There are plugins, but many work incorrectly or outdated",listepo-alterpost,NONE,2018-02-19 10:35:53+00:00,True,2018-02-26 19:55:13+00:00,7.39,,2,1,2018-02-26 19:55:13+00:00,7.39,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1511,Transforming deliver.sm to submit.sm,"Good morning,
I’ve been checking the configuration of JasminSMPP to build it. In one of the URL’s – this one: jookies/jasmin#142 - I’ve found that was not posible to comunicate two SMPPclients by transforming deliver.sm to submit.sm because the standard didn’t allow that.
Then, from Jasmin platform, was wrote a basic scripted example to do this making a PDU and sending it to RabbitMQ, but the webpage  - https://gist.github.com/zoufou/efc604070f34ef699c8b - seems that is not working anymore.
In the latest version of Jasmin, is still not posible to do this? Do I have to prepare some script to make it happen?
Anyway, what I'm trying to do is to connect a SMPP client to a SMPP server to send the SMS to the SMScenter. So, at first, I should be able to receive the petition of the SMPP client via PDU - submit.sm (deliver at my SMPP server) and, by creating a connector, re-send it to SMScenter.
Thanks in advance,
kind regards.",JFnine,NONE,2018-02-19 12:03:37+00:00,True,2018-02-19 17:37:21+00:00,0.23,,2,2,2018-02-19 16:46:32+00:00,0.2,sgravrock,MEMBER,1,0,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1517,Provide a way to run all specs marked as pending,"It would be helpful to have a way to force all specs marked as pending to be run, to easily check if they are now passing without having to go to the corresponding code and take off the pending marker.
At a minimum I believe a Pending 'tab' on the html reporter which listed all pending specs in one place would be useful:
Spec List | Failures | Pending
Providing an option on this tab to run the listed specs, and another in Jasmine to run a spec even when it is marked as pending.
Context
Although we try and use the pending argument to say which task numbers in our backlog a spec is blocked by for example pending('Should be fixed by 123'), it is still a manual process to comment out the pending and re-run the spec to check it has been fixed. This means it invariably gets forgotten on occasion.
Other times the cause isn't known at the time, or there's no issue in the backlog yet, so the spec gets set to pending without and argument and forgotten about.
Both of these mean we have an ever increasing number of pending specs for our project which I would like an easier way to tackle.",chris-orchard,NONE,2018-02-23 15:16:55+00:00,False,,,,4,10,2018-03-14 14:33:39+00:00,18.97,henrahmagix,CONTRIBUTOR,1,2,0,1,['ready for work'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1518,"How can I run ""done"" multiple times?","I want to run a test if an async function was executed multiple times, how can I implement the test case?
For example: while emitting the ""x"" event, I hope the handler function would be executed twice, and then to execute the done function.
it( 'should be executed twice', done => {
    const handler = () => done();
    em.on( 'x', handler );
   em.emit( 'x' );
} );",LvChengbin,NONE,2018-02-24 00:49:15+00:00,True,2018-02-26 19:31:51+00:00,2.78,,2,1,2018-02-26 19:31:51+00:00,2.78,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1519,Jasmine does not handles exception in static instances,"Hi!
I don't know if the title is correct... but here's my case.
I'm using Typescript by the way...
I have a class with static members of it's own class... Here's the code:
export class StaticClass {
	public static readonly instance: StaticClass = new StaticClass();

	constructor() {
		throw new Error('Static class error');
	}
}

Here's my test
import { StaticClass } from './static-class';

describe('test static instance class', () => {
	it('should works', () => {
		expect(StaticClass.instance).toBeDefined();
	});
});


Here's my jasmine.json
{
	""spec_dir"": ""dist"",
	""spec_files"": [
		""**/*[sS]pec.js""
	],
	""stopSpecOnExpectationFailure"": false
}

It's obvious that the test should fail, the constructor throws an exception. But when I run this test, Jasmine outputs nothing.
MBA:test-jasmine vincent$ ./node_modules/.bin/jasmine --config=jasmine.json
MBA:test-jasmine vincent$ 

AS soon as I remove the Error, it works.
MBA:test-jasmine vincent$ ./node_modules/.bin/jasmine --config=jasmine.json
Randomized with seed 90625
Started
.


1 spec, 0 failures
Finished in 0.013 seconds
Randomized with seed 90625 (jasmine --random=true --seed=90625)

Should'nt Jasmine outputs something in this case, instead of... nothing? It's maybe a lower-level problem, but it took me quite a while to analyse what was doing on.
Thanks
VB",vIceBerg,NONE,2018-02-25 16:34:56+00:00,True,2018-02-27 00:49:01+00:00,1.34,,2,1,2018-02-27 00:32:57+00:00,1.33,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1520,jasmine-core NPM package has 2.99.1 instead of 3.0.0 under latest tag,"Run npm info jasmine-core dist-tags to investigate package metadata. It will say that latest is 2.99.1, but there is version 3.0.0 published! Also jasmine package returns 3.0.0 as latest: npm info jasmine dist-tags.
Because of this NPM will install jasmine-core@2.99.1 when version is omitted and npm outdated won't report that new version is available.
Expected Behavior


$ npm info jasmine-core dist-tags
{ latest: '3.0.0' }

Current Behavior


$ npm info jasmine-core dist-tags
{ latest: '2.99.1' }

Possible Solution


Maintainers change latest tag to point to 3.0.0 😄",devoto13,NONE,2018-02-26 14:59:38+00:00,True,2018-02-26 18:23:27+00:00,0.14,,2,1,2018-02-26 18:23:27+00:00,0.14,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1522,Async custom reporter hook not working,"I'm using the following packages with TypeScript 2.7.2:
""jasmine-core"": ""^3.1.0"",
""jasmine-reporters"": ""^2.3.0"",
""jasmine-spec-reporter"": ""^4.2.0"",
This is a chunk of code for testing:
import CustomReporter = jasmine.CustomReporter;

export const TestReporter: CustomReporter = {
    async specDone(result) {
        console.log('Spec Done started');
        await setTimeout(() => console.log('Time out....'), 5000);
        console.log('Spec Done finished');
    }
};

jasmine.getEnv().addReporter(TestReporter);

describe('Test reporter.', () => {
    it(`Successful Test`, async () => {
        expect(true).toBeTruthy();
    });
});
This won't asynchronously wait for timeout and won't print 'Time out....'.
Also in the issue #1509 (Closed) you advised to return a Promise, but all functions in TS typing for custom reporter are void:
interface CustomReporter {
        jasmineStarted?(suiteInfo: SuiteInfo): void;
        suiteStarted?(result: CustomReporterResult): void;
        specStarted?(result: CustomReporterResult): void;
        specDone?(result: CustomReporterResult): void;
        suiteDone?(result: CustomReporterResult): void;
        jasmineDone?(runDetails: RunDetails): void;
    }
Please advise.",brainroma,NONE,2018-03-06 11:38:18+00:00,False,,,,5,8,2018-03-07 01:09:04+00:00,0.56,slackersoft,MEMBER,1,0,0,3,['Protractor'],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1523,Tests breaks after upgrading jasmine-core from 2.99.0 to 3.1.0,"Expected Behavior


I'm running Angular 5 test cases with karma/jasmine. The test should succeed but fails.
Can't really tell which package is responsible for the actual bug. But he bug occurred after upgrading jasmine-core from 2.99.0 -> 3.1.0. If you think this bug is related to Karma or any other package, please tell so and feel free to close it.
Current Behavior


I have an Angular 5 project running karma/jasmine. Unfortunately the tests stopped working after upgrading from 2.99.0 to 3.1.0 with this ambiguous error.
Chrome 64.0.3282 (Windows 10.0.0) ERROR
  {
    ""message"": ""An error was thrown in afterAll\n[object ErrorEvent]"",
    ""str"": ""An error was thrown in afterAll\n[object ErrorEvent]""
  }
Chrome 64.0.3282 (Windows 10.0.0): Executed 1 of 1 ERROR (0 secs / 0 secs)
Chrome 64.0.3282 (Windows 10.0.0) ERROR
  {
    ""message"": ""An error was thrown in afterAll\n[object ErrorEvent]"",
    ""str"": ""An error was thrown in afterAll\n[object ErrorEvent]""
Chrome 64.0.3282 (Windows 10.0.0): Executed 1 of 1 ERROR (0.187 secs / 0 secs)

Possible Solution


None. I'm happy to help debugging the issue. But my knowledge of karma/jasmine is to limited to do without assistance.
Suite that reproduces the behavior (for bugs)

import { async, TestBed } from '@angular/core/testing';
import { StartComponent } from './start.component';
describe('StartComponent', () => {
    beforeEach(async(() => {
        TestBed.configureTestingModule({
            declarations: [
                StartComponent
            ],
        }).compileComponents();
    }));
    it('should create the app', async(() => {
        const fixture = TestBed.createComponent(StartComponent);
        const app = fixture.debugElement.componentInstance;
        expect(app).toBeTruthy();
    }));
});
Your Environment


Version used: 3.1.0
Environment name and version (e.g. Chrome 39, node.js 5.4): Chrome 64, Node 8.9.4,
Operating System and version (desktop or mobile): Dekstop

{
""devDependencies"": {
    ""@angular/cli"": ""6.0.0-beta.4"",
    ""@angular/compiler-cli"": ""6.0.0-beta.6"",
    ""@types/jasmine"": ""2.8.6"",
    ""@types/jasminewd2"": ""2.0.3"",
    ""@types/node"": ""8.0.19"",
    ""@types/webpack"": ""3.8.8"",
    ""awesome-typescript-loader"": ""3.5.0"",
    ""css-loader"": ""0.28.10"",
    ""extract-text-webpack-plugin"": ""4.0.0-beta.0"",
    ""html-loader"": ""0.5.5"",
    ""html-webpack-plugin"": ""^3.0.4"",
    ""husky"": ""0.14.3"",
    ""jasmine-core"": ""^2.99.0"",
    ""jasmine-spec-reporter"": ""4.2.1"",
    ""karma"": ""2.0.0"",
    ""karma-chrome-launcher"": ""2.2.0"",
    ""karma-coverage-istanbul-reporter"": ""1.4.1"",
    ""karma-jasmine"": ""1.1.1"",
    ""karma-jasmine-html-reporter"": ""0.2.2"",
    ""less"": ""3.0.1"",
    ""less-loader"": ""4.0.6"",
    ""postcss"": ""6.0.19"",
    ""postcss-cssnext"": ""3.1.0"",
    ""postcss-easy-import"": ""3.0.0"",
    ""postcss-load-plugins"": ""2.3.0"",
    ""postcss-loader"": ""2.1.1"",
    ""protractor"": ""^5.3.0"",
    ""puppeteer"": ""1.1.1"",
    ""serve"": ""6.5.1"",
    ""style-loader"": ""0.20.2"",
    ""to-string-loader"": ""1.1.5"",
    ""ts-node"": ""5.0.1"",
    ""tslint"": ""5.9.1"",
    ""tslint-config-standard"": ""7.0.0"",
    ""tslint-eslint-rules"": ""5.1.0"",
    ""typescript"": ""2.6.2"",
    ""uglifyjs-webpack-plugin"": ""1.2.2"",
    ""webpack"": ""4.1.0"",
    ""webpack-cli"": ""^2.0.10"",
    ""webpack-dev-server"": ""3.1.0"",
    ""write-file-webpack-plugin"": ""4.2.0""
  },
  ""dependencies"": {
    ""@angular/animations"": ""6.0.0-beta.6"",
    ""@angular/common"": ""6.0.0-beta.6"",
    ""@angular/compiler"": ""6.0.0-beta.6"",
    ""@angular/core"": ""6.0.0-beta.6"",
    ""@angular/forms"": ""6.0.0-beta.6"",
    ""@angular/http"": ""6.0.0-beta.6"",
    ""@angular/language-service"": ""6.0.0-beta.6"",
    ""@angular/platform-browser"": ""6.0.0-beta.6"",
    ""@angular/platform-browser-dynamic"": ""6.0.0-beta.6"",
    ""@angular/router"": ""5.2.7"",
    ""angular"": ""1.6.9"",
    ""core-js"": ""2.5.3"",
    ""rxjs"": ""5.5.6"",
    ""zone.js"": ""0.8.20""
  }
}",JonWallsten,NONE,2018-03-06 15:02:34+00:00,True,2018-08-02 00:48:39+00:00,148.41,,15,22,2018-03-10 01:44:43+00:00,3.45,slackersoft,MEMBER,2,0,0,13,['Karma'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
